;download_date;currency;stops_0;price;duration_0;arrival_airport_0;airlines;arrival_time_0;number_stops_0;number_destinations;depart_time_0;day_week_0;depart_airport_0;date_0;link
137;23-09-2017-20h-46m-30s;€;;39.0;2.6;MAD;Ryanair;19:10;0;1;16:35;sáb;CIA;25-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
138;23-09-2017-20h-42m-00s;€;;40.0;2.5;CIA;Ryanair;9:05;0;1;6:35;lun;MAD;23-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
139;23-09-2017-20h-25m-08s;€;;40.0;2.5;CIA;Ryanair;20:35;0;1;18:05;lun;MAD;13-11;https://www.kayak.es/flights/MAD-ROM/2017-11-11-flexible
140;23-09-2017-20h-25m-08s;€;;40.0;2.5;CIA;Ryanair;20:25;0;1;17:55;dom;MAD;12-11;https://www.kayak.es/flights/MAD-ROM/2017-11-11-flexible
141;23-09-2017-20h-25m-08s;€;;40.0;2.5;CIA;Ryanair;9:00;0;1;6:30;sáb;MAD;11-11;https://www.kayak.es/flights/MAD-ROM/2017-11-11-flexible
142;23-09-2017-20h-25m-08s;€;;40.0;2.5;CIA;Ryanair;9:00;0;1;6:30;vie;MAD;10-11;https://www.kayak.es/flights/MAD-ROM/2017-11-11-flexible
143;23-09-2017-20h-39m-45s;€;;40.0;2.6;MAD;Ryanair;23:25;0;1;20:50;mar;CIA;21-11;https://www.kayak.es/flights/ROM-MAD/2017-11-18-flexible
144;23-09-2017-20h-49m-54s;€;;40.0;2.5;CIA;Ryanair;9:00;0;1;6:30;jue;MAD;30-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
145;23-09-2017-20h-46m-30s;€;;40.0;2.6;MAD;Ryanair;23:25;0;1;20:50;vie;CIA;24-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
146;23-09-2017-20h-42m-00s;€;;40.0;2.5;CIA;Ryanair;23:05;0;1;20:35;sáb;MAD;28-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
147;23-09-2017-20h-37m-30s;€;;40.0;2.5;CIA;Ryanair;20:25;0;1;17:55;mié;MAD;22-11;https://www.kayak.es/flights/MAD-ROM/2017-11-25-flexible
148;23-09-2017-20h-39m-45s;€;;40.0;2.6;MAD;Ryanair;12:00;0;1;9:25;lun;CIA;20-11;https://www.kayak.es/flights/ROM-MAD/2017-11-18-flexible
149;23-09-2017-20h-39m-45s;€;;40.0;2.6;MAD;Ryanair;19:10;0;1;16:35;lun;CIA;20-11;https://www.kayak.es/flights/ROM-MAD/2017-11-18-flexible
150;23-09-2017-20h-39m-45s;€;;40.0;2.6;MAD;Ryanair;23:35;0;1;21:00;lun;CIA;20-11;https://www.kayak.es/flights/ROM-MAD/2017-11-18-flexible
151;23-09-2017-20h-39m-45s;€;;40.0;2.6;MAD;Ryanair;19:10;0;1;16:35;sáb;CIA;18-11;https://www.kayak.es/flights/ROM-MAD/2017-11-18-flexible
152;23-09-2017-20h-39m-45s;€;;40.0;2.6;MAD;Ryanair;12:00;0;1;9:25;vie;CIA;17-11;https://www.kayak.es/flights/ROM-MAD/2017-11-18-flexible
153;23-09-2017-20h-46m-30s;€;;40.0;2.6;MAD;Ryanair;19:10;0;1;16:35;dom;CIA;26-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
154;23-09-2017-20h-25m-08s;€;;40.0;2.5;CIA;Ryanair;9:00;0;1;6:30;mié;MAD;8-11;https://www.kayak.es/flights/MAD-ROM/2017-11-11-flexible
155;23-09-2017-20h-46m-30s;€;;40.0;2.6;MAD;Ryanair;19:10;0;1;16:35;jue;CIA;23-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
156;23-09-2017-20h-46m-30s;€;;40.0;2.6;MAD;Ryanair;19:10;0;1;16:35;mié;CIA;22-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
157;23-09-2017-20h-46m-30s;€;;40.0;2.6;MAD;Ryanair;12:00;0;1;9:25;dom;CIA;26-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
158;23-09-2017-20h-46m-30s;€;SOF;41.0;12.0;MAD;Wizz Air;20:40;1;1;8:40;mié;FCO;22-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
159;23-09-2017-20h-28m-31s;€;;41.0;2.7;AMS;Vueling;21:05;0;1;18:25;lun;FCO;4-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
160;23-09-2017-20h-47m-38s;€;;41.0;2.5;CIA;Ryanair;16:10;0;1;13:40;mié;MAD;13-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
161;23-09-2017-21h-00m-01s;€;;42.0;2.4;FCO;Vueling;19:00;0;1;16:35;lun;MAD;18-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
162;23-09-2017-20h-26m-15s;€;;42.0;2.3;FCO;easyJet;9:35;0;1;7:15;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
163;23-09-2017-20h-26m-15s;€;;42.0;2.3;FCO;easyJet;9:35;0;1;7:15;jue;AMS;30-11;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
164;23-09-2017-20h-26m-15s;€;;42.0;2.3;FCO;easyJet;9:35;0;1;7:15;mar;AMS;5-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
165;23-09-2017-21h-00m-01s;€;;42.0;2.5;CIA;Ryanair;20:35;0;1;18:05;lun;MAD;18-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
166;23-09-2017-20h-48m-45s;€;;42.0;2.3;FCO;easyJet;9:35;0;1;7:15;mié;AMS;1-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
167;23-09-2017-20h-22m-54s;€;;42.0;2.3;FCO;easyJet;9:35;0;1;7:15;lun;AMS;27-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
168;23-09-2017-20h-47m-38s;€;;44.0;2.5;FCO;Iberia;22:10;0;1;19:40;mié;MAD;13-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
169;23-09-2017-20h-47m-38s;€;BLQ, BRI;44.0;17.4;FCO;Ryanair;7:40;2;1;14:15;mié;MAD;13-12;https://www.kayak.es/flights/MAD-ROM/2017-12-11-flexible
170;23-09-2017-20h-46m-30s;€;CTA, BGY;44.0;10.3;MAD;Ryanair;20:25;2;1;10:05;mar;FCO;28-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
171;23-09-2017-20h-46m-30s;€;PMO, BLQ;44.0;22.3;MAD;Ryanair;19:25;2;1;21:05;mar;FCO;28-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
172;23-09-2017-20h-54m-24s;€;BRI, BLQ;44.0;24.9;MAD;Ryanair;9:10;2;1;8:15;mar;FCO;5-12;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible
173;23-09-2017-20h-46m-30s;€;CTA, BGY;44.0;11.4;MAD;Ryanair;20:25;2;1;9:00;mié;FCO;22-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
174;23-09-2017-20h-46m-30s;€;CTA, BLQ;44.0;15.4;MAD;Ryanair;9:10;2;1;17:45;mar;FCO;28-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
175;23-09-2017-20h-33m-02s;€;;45.0;2.6;MAD;Ryanair;23:25;0;1;20:50;mié;CIA;6-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
176;23-09-2017-20h-25m-08s;€;;45.0;2.5;FCO;Iberia;14:35;0;1;12:05;sáb;MAD;11-11;https://www.kayak.es/flights/MAD-ROM/2017-11-11-flexible
177;23-09-2017-20h-25m-08s;€;;45.0;2.5;FCO;Iberia;22:10;0;1;19:40;sáb;MAD;11-11;https://www.kayak.es/flights/MAD-ROM/2017-11-11-flexible
178;23-09-2017-20h-37m-30s;€;;45.0;2.5;FCO;Iberia;22:10;0;1;19:40;sáb;MAD;25-11;https://www.kayak.es/flights/MAD-ROM/2017-11-25-flexible
179;23-09-2017-20h-42m-00s;€;;45.0;2.4;FCO;Iberia;22:05;0;1;19:40;mié;MAD;25-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
180;23-09-2017-20h-37m-30s;€;;45.0;2.5;FCO;Iberia;18:25;0;1;15:55;sáb;MAD;25-11;https://www.kayak.es/flights/MAD-ROM/2017-11-25-flexible
181;23-09-2017-20h-37m-30s;€;;45.0;2.5;FCO;Iberia;14:35;0;1;12:05;sáb;MAD;25-11;https://www.kayak.es/flights/MAD-ROM/2017-11-25-flexible
182;23-09-2017-20h-49m-54s;€;;45.0;2.5;CIA;Ryanair;20:35;0;1;18:05;lun;MAD;4-12;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
183;23-09-2017-21h-00m-01s;€;;45.0;2.5;FCO;Iberia;14:35;0;1;12:05;lun;MAD;18-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
184;23-09-2017-20h-49m-54s;€;;45.0;2.5;CIA;Ryanair;16:10;0;1;13:40;vie;MAD;1-12;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
185;23-09-2017-21h-00m-01s;€;;45.0;2.5;CIA;Ryanair;20:25;0;1;17:55;dom;MAD;17-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
186;23-09-2017-21h-00m-01s;€;;45.0;2.5;FCO;Iberia;18:25;0;1;15:55;lun;MAD;18-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
187;23-09-2017-20h-48m-45s;€;;45.0;2.3;FCO;easyJet;9:35;0;1;7:15;lun;AMS;30-10;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
188;23-09-2017-21h-00m-01s;€;;45.0;2.5;FCO;Iberia;22:10;0;1;19:40;lun;MAD;18-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
189;23-09-2017-20h-46m-30s;€;BRI;46.0;20.1;MAD;Ryanair;13:05;1;1;17:00;mié;FCO;22-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
190;23-09-2017-20h-54m-24s;€;SOF;47.0;12.0;MAD;Wizz Air;20:40;1;1;8:40;lun;FCO;4-12;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible
191;23-09-2017-20h-54m-24s;€;MRS;47.0;10.2;MAD;Ryanair;17:45;1;1;7:30;lun;CIA;4-12;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible
192;23-09-2017-20h-54m-24s;€;;47.0;2.6;MAD;Vueling;10:45;0;1;8:10;sáb;FCO;2-12;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible
193;23-09-2017-20h-37m-30s;€;;48.0;2.5;CIA;Ryanair;9:00;0;1;6:30;sáb;MAD;25-11;https://www.kayak.es/flights/MAD-ROM/2017-11-25-flexible
194;23-09-2017-20h-36m-23s;€;ATH;48.0;21.6;FCO;Aegean Airlines;9:50;1;1;12:15;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-04-flexible
195;23-09-2017-20h-39m-45s;€;;48.0;2.6;MAD;Ryanair;19:10;0;1;16:35;vie;CIA;17-11;https://www.kayak.es/flights/ROM-MAD/2017-11-18-flexible
196;23-09-2017-20h-42m-00s;€;;48.0;2.5;CIA;Ryanair;23:05;0;1;20:35;jue;MAD;26-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
197;23-09-2017-20h-25m-08s;€;;48.0;2.5;CIA;Ryanair;16:10;0;1;13:40;mié;MAD;8-11;https://www.kayak.es/flights/MAD-ROM/2017-11-11-flexible
198;23-09-2017-20h-26m-15s;€;ATH;48.0;21.6;FCO;Aegean Airlines;9:50;1;1;12:15;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
199;23-09-2017-20h-26m-15s;€;ATH;48.0;28.4;FCO;Aegean Airlines;16:40;1;1;12:15;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
200;23-09-2017-20h-42m-00s;€;;48.0;2.5;CIA;Ryanair;16:00;0;1;13:30;dom;MAD;22-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
201;23-09-2017-20h-39m-45s;€;;48.0;2.6;MAD;Ryanair;23:25;0;1;20:50;vie;CIA;17-11;https://www.kayak.es/flights/ROM-MAD/2017-11-18-flexible
202;23-09-2017-20h-25m-08s;€;;48.0;2.5;CIA;Ryanair;20:25;0;1;17:55;mié;MAD;8-11;https://www.kayak.es/flights/MAD-ROM/2017-11-11-flexible
203;23-09-2017-20h-39m-45s;€;;48.0;2.6;MAD;Ryanair;19:10;0;1;16:35;jue;CIA;16-11;https://www.kayak.es/flights/ROM-MAD/2017-11-18-flexible
204;23-09-2017-20h-39m-45s;€;;48.0;2.6;MAD;Ryanair;19:10;0;1;16:35;mar;CIA;21-11;https://www.kayak.es/flights/ROM-MAD/2017-11-18-flexible
205;23-09-2017-20h-39m-45s;€;;48.0;2.6;MAD;Ryanair;23:25;0;1;20:50;sáb;CIA;18-11;https://www.kayak.es/flights/ROM-MAD/2017-11-18-flexible
206;23-09-2017-20h-42m-00s;€;;48.0;2.5;CIA;Ryanair;9:05;0;1;6:35;vie;MAD;27-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
207;23-09-2017-20h-43m-08s;€;;49.0;2.7;AMS;easyJet;12:50;0;1;10:10;jue;FCO;21-12;https://www.kayak.es/flights/ROM-AMS/2017-12-18-flexible
208;23-09-2017-20h-37m-30s;€;;49.0;2.5;FCO;Iberia;22:10;0;1;19:40;lun;MAD;27-11;https://www.kayak.es/flights/MAD-ROM/2017-11-25-flexible
209;23-09-2017-21h-00m-01s;€;;49.0;2.5;FCO;Iberia;22:10;0;1;19:40;vie;MAD;15-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
210;23-09-2017-21h-00m-01s;€;;49.0;2.5;FCO;Iberia;22:10;0;1;19:40;mié;MAD;20-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
211;23-09-2017-21h-00m-01s;€;;49.0;2.5;FCO;Iberia;14:35;0;1;12:05;dom;MAD;17-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
212;23-09-2017-20h-37m-30s;€;;49.0;2.5;FCO;Iberia;14:35;0;1;12:05;mar;MAD;28-11;https://www.kayak.es/flights/MAD-ROM/2017-11-25-flexible
213;23-09-2017-20h-37m-30s;€;;49.0;2.5;FCO;Iberia;22:10;0;1;19:40;mar;MAD;28-11;https://www.kayak.es/flights/MAD-ROM/2017-11-25-flexible
214;23-09-2017-20h-43m-08s;€;;49.0;2.7;AMS;easyJet;12:50;0;1;10:10;sáb;FCO;16-12;https://www.kayak.es/flights/ROM-AMS/2017-12-18-flexible
215;23-09-2017-20h-37m-30s;€;;49.0;2.5;FCO;Iberia;14:35;0;1;12:05;lun;MAD;27-11;https://www.kayak.es/flights/MAD-ROM/2017-11-25-flexible
216;23-09-2017-20h-25m-08s;€;;49.0;2.5;FCO;Iberia;22:10;0;1;19:40;mar;MAD;14-11;https://www.kayak.es/flights/MAD-ROM/2017-11-11-flexible
217;23-09-2017-20h-37m-30s;€;;49.0;2.5;FCO;Iberia;14:35;0;1;12:05;mié;MAD;22-11;https://www.kayak.es/flights/MAD-ROM/2017-11-25-flexible
218;23-09-2017-20h-25m-08s;€;;49.0;2.5;FCO;Iberia;22:10;0;1;19:40;jue;MAD;9-11;https://www.kayak.es/flights/MAD-ROM/2017-11-11-flexible
219;23-09-2017-20h-25m-08s;€;;49.0;2.5;FCO;Iberia;22:10;0;1;19:40;lun;MAD;13-11;https://www.kayak.es/flights/MAD-ROM/2017-11-11-flexible
220;23-09-2017-20h-46m-30s;€;OTP;49.0;10.6;MAD;Wizz Air / Ryanair;18:20;1;1;7:45;mié;CIA;22-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
221;23-09-2017-20h-46m-30s;€;STN;49.0;7.4;MAD;Ryanair;18:35;1;1;11:10;mar;CIA;28-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
222;23-09-2017-20h-49m-54s;€;;49.0;2.5;FCO;Iberia;11:15;0;1;8:45;mié;MAD;29-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
223;23-09-2017-20h-49m-54s;€;;49.0;2.5;FCO;Iberia;22:10;0;1;19:40;mié;MAD;29-11;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
224;23-09-2017-20h-42m-00s;€;;49.0;2.4;FCO;Iberia;22:05;0;1;19:40;sáb;MAD;28-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
225;23-09-2017-20h-42m-00s;€;;49.0;2.4;FCO;Iberia;22:05;0;1;19:40;dom;MAD;22-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
226;23-09-2017-20h-42m-00s;€;;49.0;2.4;FCO;Iberia;14:30;0;1;12:05;dom;MAD;22-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
227;23-09-2017-20h-37m-30s;€;;49.0;2.5;FCO;Iberia;11:15;0;1;8:45;dom;MAD;26-11;https://www.kayak.es/flights/MAD-ROM/2017-11-25-flexible
228;23-09-2017-20h-42m-00s;€;;49.0;2.4;FCO;Iberia;14:30;0;1;12:05;lun;MAD;23-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
229;23-09-2017-20h-57m-46s;€;;49.0;2.7;AMS;easyJet;12:50;0;1;10:10;vie;FCO;22-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
230;23-09-2017-21h-00m-01s;€;;49.0;2.5;FCO;Iberia;18:25;0;1;15:55;mar;MAD;19-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
231;23-09-2017-20h-42m-00s;€;;49.0;2.4;FCO;Iberia;11:15;0;1;8:50;mar;MAD;24-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
232;23-09-2017-21h-00m-01s;€;;49.0;2.5;FCO;Iberia;18:25;0;1;15:55;sáb;MAD;16-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
233;23-09-2017-20h-37m-30s;€;;49.0;2.5;FCO;Iberia;11:15;0;1;8:45;mié;MAD;22-11;https://www.kayak.es/flights/MAD-ROM/2017-11-25-flexible
234;23-09-2017-21h-00m-01s;€;;49.0;2.5;FCO;Iberia;22:10;0;1;19:40;dom;MAD;17-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
235;23-09-2017-21h-00m-01s;€;;49.0;2.5;FCO;Iberia;14:35;0;1;12:05;sáb;MAD;16-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
236;23-09-2017-21h-00m-01s;€;;49.0;2.5;FCO;Iberia;22:10;0;1;19:40;sáb;MAD;16-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
237;23-09-2017-21h-00m-01s;€;;49.0;2.5;FCO;Iberia;22:10;0;1;19:40;mar;MAD;19-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
238;23-09-2017-21h-00m-01s;€;;49.0;2.5;FCO;Iberia;11:15;0;1;8:45;sáb;MAD;16-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
239;23-09-2017-20h-25m-08s;€;;49.0;2.5;FCO;Iberia;14:35;0;1;12:05;mar;MAD;14-11;https://www.kayak.es/flights/MAD-ROM/2017-11-11-flexible
240;23-09-2017-21h-00m-01s;€;;49.0;2.5;FCO;Iberia;14:35;0;1;12:05;mar;MAD;19-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
241;23-09-2017-21h-00m-01s;€;;49.0;2.5;FCO;Iberia;11:15;0;1;8:45;mar;MAD;19-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
242;23-09-2017-21h-00m-01s;€;;50.0;2.5;CIA;Ryanair;20:25;0;1;17:55;jue;MAD;21-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
243;23-09-2017-20h-58m-53s;€;;50.0;2.7;AMS;Vueling;21:05;0;1;18:25;lun;FCO;11-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
244;23-09-2017-20h-48m-45s;€;;50.0;2.3;FCO;easyJet;9:35;0;1;7:15;mar;AMS;31-10;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
245;23-09-2017-20h-37m-30s;€;BRI;50.0;11.2;FCO;Ryanair;18:20;1;1;7:10;sáb;MAD;25-11;https://www.kayak.es/flights/MAD-ROM/2017-11-25-flexible
246;23-09-2017-20h-46m-30s;€;SOF;50.0;11.1;MAD;Wizz Air / Ryanair;19:45;1;1;8:40;lun;FCO;27-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
247;23-09-2017-20h-46m-30s;€;MRS;50.0;11.2;MAD;Ryanair;18:05;1;1;6:55;dom;CIA;26-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
248;23-09-2017-21h-00m-01s;€;;50.0;2.5;CIA;Ryanair;16:10;0;1;13:40;jue;MAD;21-12;https://www.kayak.es/flights/MAD-ROM/2017-12-18-flexible
249;23-09-2017-20h-46m-30s;€;MLA;50.0;18.6;MAD;Ryanair;12:25;1;1;17:50;vie;CIA;24-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
250;23-09-2017-20h-54m-24s;€;SOF;50.0;11.1;MAD;Wizz Air / Ryanair;19:45;1;1;8:40;lun;FCO;4-12;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible
251;23-09-2017-20h-54m-24s;€;SOF;50.0;11.1;MAD;Wizz Air / Ryanair;19:45;1;1;8:40;vie;FCO;1-12;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible
252;23-09-2017-20h-26m-15s;€;;50.0;2.3;FCO;easyJet;9:35;0;1;7:15;lun;AMS;4-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
253;23-09-2017-20h-25m-08s;€;BRI;50.0;11.2;FCO;Ryanair;18:20;1;1;7:10;sáb;MAD;11-11;https://www.kayak.es/flights/MAD-ROM/2017-11-11-flexible
254;23-09-2017-20h-42m-00s;€;PMO;50.0;9.2;FCO;Ryanair;16:05;1;1;6:55;mié;MAD;25-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
255;23-09-2017-20h-42m-00s;€;PMO;50.0;11.3;FCO;Ryanair;18:15;1;1;6:55;mié;MAD;25-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
256;23-09-2017-20h-22m-54s;€;;50.0;2.4;FCO;Vueling;9:25;0;1;7:00;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
257;23-09-2017-20h-42m-00s;€;PMO;50.0;14.6;FCO;Ryanair;21:30;1;1;6:55;mié;MAD;25-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
258;23-09-2017-20h-55m-31s;€;;50.0;2.4;FCO;Vueling;0:10;0;1;21:45;lun;AMS;25-12;https://www.kayak.es/flights/AMS-ROM/2017-12-25-flexible
259;23-09-2017-20h-40m-53s;€;;51.0;2.3;FCO;easyJet;9:35;0;1;7:15;mié;AMS;1-11;https://www.kayak.es/flights/AMS-ROM/2017-11-04-flexible
260;23-09-2017-20h-54m-24s;€;;51.0;2.6;MAD;Vueling;22:20;0;1;19:45;vie;FCO;1-12;https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible
261;23-09-2017-20h-46m-30s;€;;51.0;2.6;MAD;Vueling;22:20;0;1;19:45;lun;FCO;27-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
262;23-09-2017-20h-28m-31s;€;;51.0;2.7;AMS;Iberia  - Vueling opera el vuel;20:55;0;1;18:15;vie;FCO;1-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
263;23-09-2017-20h-28m-31s;€;;51.0;2.8;AMS;Vueling;12:55;0;1;10:10;lun;FCO;4-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
264;23-09-2017-20h-38m-38s;€;;51.0;2.6;MAD;Ryanair;12:00;0;1;9:25;jue;CIA;9-11;https://www.kayak.es/flights/ROM-MAD/2017-11-11-flexible
265;23-09-2017-20h-57m-46s;€;;51.0;2.7;AMS;Vueling;21:05;0;1;18:25;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
266;23-09-2017-20h-46m-30s;€;;51.0;2.6;MAD;Vueling;22:20;0;1;19:45;mié;FCO;22-11;https://www.kayak.es/flights/ROM-MAD/2017-11-25-flexible
267;23-09-2017-20h-28m-31s;€;;51.0;2.8;AMS;Iberia  - Vueling opera el vuel;12:55;0;1;10:10;sáb;FCO;2-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
268;23-09-2017-20h-28m-31s;€;;51.0;2.8;AMS;Iberia  - Vueling opera el vuel;12:55;0;1;10:10;dom;FCO;3-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
269;23-09-2017-20h-43m-08s;€;;52.0;2.7;AMS;easyJet;12:50;0;1;10:10;lun;FCO;18-12;https://www.kayak.es/flights/ROM-AMS/2017-12-18-flexible
270;23-09-2017-20h-48m-45s;€;;52.0;2.4;FCO;Iberia  - Vueling opera el vuel;9:25;0;1;7:00;dom;AMS;29-10;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
271;23-09-2017-20h-26m-15s;€;;52.0;2.4;FCO;Iberia  - Vueling opera el vuel;0:10;0;1;21:45;jue;AMS;30-11;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
272;23-09-2017-20h-26m-15s;€;;52.0;2.4;FCO;Iberia  - Vueling opera el vuel;9:25;0;1;7:00;mié;AMS;29-11;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
273;23-09-2017-20h-26m-15s;€;;52.0;2.4;FCO;Iberia  - Vueling opera el vuel;0:10;0;1;21:45;vie;AMS;1-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
274;23-09-2017-20h-26m-15s;€;;52.0;2.4;FCO;Iberia  - Vueling opera el vuel;9:25;0;1;7:00;dom;AMS;3-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
275;23-09-2017-20h-49m-54s;€;LIS;53.0;20.8;FCO;TAP AIR PORTUGAL  - Portugalia opera el vuel;13:25;1;1;16:40;sáb;MAD;2-12;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
276;23-09-2017-20h-49m-54s;€;LIS;53.0;5.8;FCO;TAP AIR PORTUGAL;13:25;1;1;7:35;sáb;MAD;2-12;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
277;23-09-2017-20h-49m-54s;€;LIS;53.0;16.3;FCO;TAP AIR PORTUGAL;10:55;1;1;18:35;sáb;MAD;2-12;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
278;23-09-2017-20h-49m-54s;€;LIS;53.0;18.8;FCO;TAP AIR PORTUGAL;13:25;1;1;18:35;sáb;MAD;2-12;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
279;23-09-2017-20h-49m-54s;€;LIS;53.0;18.2;FCO;TAP AIR PORTUGAL  - Portugalia opera el vuel;10:55;1;1;16:40;sáb;MAD;2-12;https://www.kayak.es/flights/MAD-ROM/2017-12-02-flexible
280;23-09-2017-20h-42m-00s;€;LIS;53.0;17.9;FCO;TAP AIR PORTUGAL;12:50;1;1;18:55;mié;MAD;25-10;https://www.kayak.es/flights/MAD-ROM/2017-10-25-flexible
