;arrival_airport_1;date_0;duration_0;depart_airport_0;price;date_1;duration_1;depart_time_1;day_week_0;download_date;number_destinations;link;depart_airport_1;currency;stops_0;number_stops_0;stops_1;number_stops_1;airlines;arrival_time_0;depart_time_0;arrival_airport_0;arrival_time_1;day_week_1
393;CIA;3-11;2.6;CIA;144.0;5-11;2.5;6:30;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Ryanair;12:00;9:25;MAD;9:00;dom
394;FCO;26-10;2.6;FCO;145.0;1-11;2.5;15:55;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;;0;;0;Iberia;10:20;7:45;MAD;18:25;mié
395;FCO;26-10;2.6;FCO;145.0;1-11;2.5;19:40;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;;0;;0;Iberia;10:20;7:45;MAD;22:10;mié
396;FCO;3-11;2.6;FCO;145.0;5-11;7.0;16:40;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;LIS;1;Alitalia / TAP AIR PORTUGAL  - Portugalia opera el vuel;23:50;21:15;MAD;23:40;dom
397;FCO;27-10;2.7;FCO;145.0;2-11;2.5;12:05;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;;0;;0;Iberia;21:50;19:10;MAD;14:35;jue
398;FCO;27-10;2.7;FCO;145.0;2-11;2.5;19:40;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;;0;;0;Iberia;21:50;19:10;MAD;22:10;jue
399;FCO;27-10;2.7;FCO;145.0;2-11;2.5;15:55;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;;0;;0;Iberia;21:50;19:10;MAD;18:25;jue
400;FCO;26-10;2.8;FCO;145.0;29-10;2.5;19:40;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;;0;;0;Iberia;18:00;15:15;MAD;22:10;dom
401;FCO;24-11;2.6;FCO;145.0;26-11;12.4;7:45;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;€;;0;BCN;1;Vueling;22:20;19:45;MAD;20:10;dom
402;FCO;26-10;13.0;FCO;145.0;1-11;2.4;6:10;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;IBZ;1;;0;Ryanair / Alitalia;23:30;10:30;MAD;8:35;mié
403;FCO;26-10;2.7;FCO;145.0;1-11;2.5;15:55;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;;0;;0;Iberia;21:50;19:10;MAD;18:25;mié
404;FCO;26-10;2.7;FCO;145.0;1-11;2.5;19:40;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;;0;;0;Iberia;21:50;19:10;MAD;22:10;mié
405;FCO;3-11;2.6;FCO;145.0;5-11;5.1;18:35;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;LIS;1;Alitalia / TAP AIR PORTUGAL;23:50;21:15;MAD;23:40;dom
406;FCO;3-11;2.6;FCO;146.0;5-11;13.8;21:05;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;LIS;1;Alitalia / TAP AIR PORTUGAL;17:05;14:30;MAD;10:55;dom
407;FCO;26-10;5.4;FCO;147.0;1-11;2.5;19:40;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Iberia;11:40;6:15;MAD;22:10;mié
408;FCO;3-11;2.6;CIA;147.0;5-11;2.5;7:00;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Ryanair / Air Europa;12:00;9:25;MAD;9:30;dom
409;FCO;27-10;12.3;FCO;148.0;1-11;2.4;6:10;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Alitalia;23:50;11:30;MAD;8:35;mié
410;FCO;27-10;5.1;FCO;148.0;2-11;5.9;7:10;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;IBZ;1;BRI;1;Ryanair / Alitalia;16:05;11:00;MAD;13:05;jue
411;FCO;27-10;17.6;FCO;148.0;2-11;2.4;17:55;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Alitalia;23:50;6:15;MAD;20:20;jue
412;FCO;27-10;12.8;FCO;148.0;1-11;2.4;6:10;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Alitalia;9:10;20:20;MAD;8:35;mié
413;FCO;27-10;15.3;FCO;148.0;1-11;2.4;6:10;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Alitalia;11:40;20:20;MAD;8:35;mié
414;FCO;27-10;17.6;FCO;148.0;1-11;2.4;6:10;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Alitalia;23:50;6:15;MAD;8:35;mié
415;FCO;27-10;21.8;FCO;148.0;1-11;2.4;6:10;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Alitalia;18:10;20:20;MAD;8:35;mié
416;FCO;3-11;2.6;FCO;149.0;5-11;13.8;21:05;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;LIS;1;Iberia / TAP AIR PORTUGAL;14:35;12:00;MAD;10:55;dom
417;FCO;27-10;21.7;FCO;149.0;1-11;13.8;21:05;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;9:10;11:30;MAD;10:55;mié
418;FCO;27-10;21.7;FCO;149.0;1-11;18.2;16:40;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;9:10;11:30;MAD;10:55;mié
419;FCO;27-10;21.7;FCO;149.0;1-11;16.3;18:35;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;9:10;11:30;MAD;10:55;mié
420;FCO;27-10;12.3;FCO;150.0;2-11;2.5;7:00;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Air Europa;23:50;11:30;MAD;9:30;jue
421;FCO;3-11;13.8;FCO;150.0;5-11;2.5;7:00;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Air Europa  - Portugalia opera el vuel;9:20;19:35;MAD;9:30;dom
422;FCO;27-10;12.3;FCO;151.0;1-11;2.4;16:35;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Vueling;23:50;11:30;MAD;19:00;mié
423;FCO;27-10;15.3;FCO;151.0;1-11;2.4;16:35;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Vueling;11:40;20:20;MAD;19:00;mié
424;FCO;27-10;17.6;FCO;151.0;1-11;2.4;16:35;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Vueling;23:50;6:15;MAD;19:00;mié
425;FCO;27-10;21.7;FCO;151.0;1-11;22.7;12:15;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;9:10;11:30;MAD;10:55;mié
426;FCO;27-10;21.7;FCO;151.0;1-11;24.8;10:05;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;9:10;11:30;MAD;10:55;mié
427;FCO;27-10;17.6;FCO;151.0;2-11;2.5;15:55;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Iberia;23:50;6:15;MAD;18:25;jue
428;FCO;27-10;17.6;FCO;151.0;2-11;2.5;12:05;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Iberia;23:50;6:15;MAD;14:35;jue
429;FCO;27-10;12.8;FCO;151.0;1-11;2.4;16:35;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Vueling;9:10;20:20;MAD;19:00;mié
430;FCO;27-10;5.1;FCO;152.0;1-11;2.4;16:35;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;IBZ;1;;0;Ryanair / Vueling;16:05;11:00;MAD;19:00;mié
431;FCO;27-10;5.1;FCO;153.0;2-11;5.1;18:35;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;IBZ;1;LIS;1;Ryanair / TAP AIR PORTUGAL;16:05;11:00;MAD;23:40;jue
432;FCO;27-10;12.5;FCO;154.0;1-11;2.5;19:40;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;IBZ;1;;0;Ryanair / Iberia;23:30;11:00;MAD;22:10;mié
433;FCO;27-10;2.7;FCO;155.0;2-11;2.5;8:45;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;;0;;0;Iberia;21:50;19:10;MAD;11:15;jue
434;FCO;26-10;2.6;FCO;155.0;29-10;2.5;12:05;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;;0;;0;Iberia;10:20;7:45;MAD;14:35;dom
435;FCO;3-11;2.6;FCO;156.0;5-11;2.5;7:00;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Alitalia / Air Europa;17:05;14:30;MAD;9:30;dom
436;CIA;3-11;2.6;FCO;156.0;5-11;2.5;6:30;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Alitalia / Ryanair;23:50;21:15;MAD;9:00;dom
437;CIA;3-11;2.6;FCO;156.0;5-11;2.5;6:30;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Alitalia / Ryanair;10:35;8:00;MAD;9:00;dom
438;CIA;3-11;2.6;CIA;158.0;5-11;2.5;17:55;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Ryanair;23:25;20:50;MAD;20:25;dom
439;CIA;3-11;2.6;CIA;158.0;5-11;2.5;17:55;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Ryanair;12:00;9:25;MAD;20:25;dom
440;CIA;3-11;2.6;CIA;158.0;5-11;2.5;6:30;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Ryanair;23:25;20:50;MAD;9:00;dom
441;FCO;27-10;2.7;FCO;158.0;1-11;2.5;15:55;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;;0;;0;Iberia;14:40;12:00;MAD;18:25;mié
442;CIA;27-10;4.4;FCO;158.0;1-11;2.5;17:55;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;IBZ;1;;0;Ryanair / Iberia;15:25;11:00;MAD;20:25;mié
443;FCO;3-11;2.6;FCO;159.0;5-11;2.5;7:00;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Iberia / Air Europa;14:35;12:00;MAD;9:30;dom
444;CIA;3-11;2.6;CIA;159.0;5-11;2.5;13:40;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Ryanair;12:00;9:25;MAD;16:10;dom
445;FCO;27-10;21.7;FCO;160.0;1-11;2.5;19:40;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Iberia;9:10;11:30;MAD;22:10;mié
446;FCO;27-10;21.7;FCO;160.0;1-11;2.5;15:55;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Iberia;9:10;11:30;MAD;18:25;mié
447;FCO;27-10;2.7;FCO;161.0;2-11;20.8;16:40;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;;0;LIS;1;Iberia / TAP AIR PORTUGAL  - Portugalia opera el vuel;21:50;19:10;MAD;13:25;jue
448;FCO;27-10;2.7;FCO;161.0;2-11;18.8;18:35;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;;0;LIS;1;Iberia / TAP AIR PORTUGAL;21:50;19:10;MAD;13:25;jue
449;FCO;27-10;2.7;FCO;161.0;2-11;18.2;16:40;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;;0;LIS;1;Iberia / TAP AIR PORTUGAL  - Portugalia opera el vuel;21:50;19:10;MAD;10:55;jue
450;FCO;27-10;2.7;FCO;161.0;2-11;16.3;18:35;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;;0;LIS;1;Iberia / TAP AIR PORTUGAL;21:50;19:10;MAD;10:55;jue
451;FCO;27-10;2.7;FCO;161.0;2-11;16.3;21:05;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;;0;LIS;1;Iberia / TAP AIR PORTUGAL  - Portugalia opera el vuel;21:50;19:10;MAD;13:25;jue
452;FCO;27-10;2.7;FCO;161.0;2-11;16.1;7:35;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;;0;LIS;1;Iberia / TAP AIR PORTUGAL;21:50;19:10;MAD;23:40;jue
453;FCO;27-10;2.7;FCO;161.0;1-11;2.5;19:40;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;;0;;0;Iberia;14:40;12:00;MAD;22:10;mié
454;FCO;27-10;2.7;FCO;161.0;2-11;13.6;10:05;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;;0;LIS;1;Iberia / TAP AIR PORTUGAL  - Portugalia opera el vuel;21:50;19:10;MAD;23:40;jue
455;FCO;27-10;2.7;FCO;161.0;2-11;11.4;12:15;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;;0;LIS;1;Iberia / TAP AIR PORTUGAL;21:50;19:10;MAD;23:40;jue
456;FCO;27-10;2.7;FCO;161.0;2-11;7.0;16:40;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;;0;LIS;1;Iberia / TAP AIR PORTUGAL  - Portugalia opera el vuel;21:50;19:10;MAD;23:40;jue
457;CIA;27-10;2.8;FCO;161.0;2-11;2.5;6:30;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;;0;;0;Vueling / Ryanair;0:35;21:50;MAD;9:00;jue
458;FCO;27-10;2.7;FCO;161.0;2-11;13.8;21:05;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;;0;LIS;1;Iberia / TAP AIR PORTUGAL  - Portugalia opera el vuel;21:50;19:10;MAD;10:55;jue
459;FCO;27-10;2.7;FCO;161.0;2-11;5.1;18:35;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;;0;LIS;1;Iberia / TAP AIR PORTUGAL;21:50;19:10;MAD;23:40;jue
460;FCO;3-11;2.6;CIA;162.0;5-11;2.5;7:00;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Ryanair / Air Europa;23:25;20:50;MAD;9:30;dom
461;FCO;27-10;2.7;FCO;163.0;2-11;24.8;10:05;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;;0;LIS;1;Iberia / TAP AIR PORTUGAL  - Portugalia opera el vuel;21:50;19:10;MAD;10:55;jue
462;FCO;27-10;2.7;FCO;163.0;2-11;25.2;12:15;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;;0;LIS;1;Iberia / TAP AIR PORTUGAL;21:50;19:10;MAD;13:25;jue
463;CIA;27-10;2.6;FCO;163.0;2-11;2.5;13:40;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;;0;;0;Alitalia / Ryanair;10:35;8:00;MAD;16:10;jue
464;FCO;27-10;12.3;FCO;163.0;2-11;2.5;12:05;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Iberia;23:50;11:30;MAD;14:35;jue
465;FCO;27-10;12.3;FCO;163.0;2-11;2.5;15:55;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Iberia;23:50;11:30;MAD;18:25;jue
466;FCO;27-10;2.7;FCO;163.0;2-11;22.7;12:15;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;;0;LIS;1;Iberia / TAP AIR PORTUGAL;21:50;19:10;MAD;10:55;jue
467;FCO;3-11;6.1;FCO;164.0;5-11;5.1;18:35;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;20:20;14:15;MAD;23:40;dom
468;FCO;3-11;5.3;FCO;164.0;5-11;7.0;16:40;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL  - Portugalia opera el vuel;11:30;6:10;MAD;23:40;dom
469;FCO;3-11;6.1;FCO;164.0;5-11;7.0;16:40;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL  - Portugalia opera el vuel;20:20;14:15;MAD;23:40;dom
470;FCO;3-11;5.3;FCO;164.0;5-11;5.1;18:35;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;11:30;6:10;MAD;23:40;dom
471;FCO;27-10;2.8;FCO;164.0;2-11;13.6;10:05;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;;0;LIS;1;Vueling / TAP AIR PORTUGAL  - Portugalia opera el vuel;0:35;21:50;MAD;23:40;jue
472;FCO;3-11;8.8;FCO;166.0;5-11;5.1;18:35;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;23:00;14:15;MAD;23:40;dom
473;FCO;3-11;8.8;FCO;166.0;5-11;7.0;16:40;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL  - Portugalia opera el vuel;23:00;14:15;MAD;23:40;dom
474;CIA;3-11;2.6;FCO;170.0;5-11;2.5;6:30;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Alitalia / Ryanair;17:05;14:30;MAD;9:00;dom
475;CIA;3-11;2.6;FCO;171.0;5-11;2.5;13:40;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Alitalia / Ryanair;10:35;8:00;MAD;16:10;dom
476;CIA;3-11;2.6;FCO;171.0;5-11;2.5;13:40;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Alitalia / Ryanair;23:50;21:15;MAD;16:10;dom
477;FCO;3-11;2.5;FCO;173.0;5-11;13.8;21:05;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;LIS;1;Iberia / TAP AIR PORTUGAL;21:40;19:10;MAD;10:55;dom
478;CIA;3-11;2.6;CIA;173.0;5-11;2.5;13:40;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Ryanair;23:25;20:50;MAD;16:10;dom
479;CIA;3-11;2.6;FCO;173.0;5-11;2.5;6:30;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Iberia / Ryanair;14:35;12:00;MAD;9:00;dom
480;FCO;3-11;2.6;FCO;174.0;5-11;5.1;18:35;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;LIS;1;Iberia / TAP AIR PORTUGAL;14:35;12:00;MAD;23:40;dom
481;CIA;3-11;2.6;CIA;176.0;5-11;2.5;6:30;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Ryanair;19:10;16:35;MAD;9:00;dom
482;FCO;3-11;2.5;FCO;177.0;5-11;2.5;7:00;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Iberia / Air Europa;21:40;19:10;MAD;9:30;dom
483;FCO;3-11;2.6;CIA;178.0;5-11;2.4;16:35;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Ryanair / Vueling;12:00;9:25;MAD;19:00;dom
484;FCO;3-11;2.6;CIA;180.0;5-11;2.5;7:00;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Ryanair / Air Europa;19:10;16:35;MAD;9:30;dom
485;FCO;3-11;2.6;FCO;181.0;5-11;2.5;12:05;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Iberia;14:35;12:00;MAD;14:35;dom
486;FCO;3-11;2.6;FCO;181.0;5-11;2.5;8:45;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Iberia;14:35;12:00;MAD;11:15;dom
487;FCO;3-11;9.8;FCO;183.0;5-11;7.0;16:40;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL  - Portugalia opera el vuel;15:55;6:10;MAD;23:40;dom
488;FCO;3-11;9.8;FCO;183.0;5-11;5.1;18:35;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;15:55;6:10;MAD;23:40;dom
489;CIA;3-11;2.6;FCO;183.0;5-11;2.5;6:30;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Vueling / Ryanair;22:20;19:45;MAD;9:00;dom
490;FCO;3-11;2.6;FCO;184.0;5-11;2.5;7:00;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Vueling / Air Europa;22:20;19:45;MAD;9:30;dom
491;FCO;3-11;2.6;FCO;184.0;5-11;13.8;21:05;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;LIS;1;Iberia / TAP AIR PORTUGAL;10:20;7:45;MAD;10:55;dom
492;CIA;3-11;2.5;FCO;185.0;5-11;2.5;6:30;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Iberia / Ryanair;21:40;19:10;MAD;9:00;dom
493;CIA;3-11;2.6;FCO;185.0;5-11;2.5;13:40;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Alitalia / Ryanair;17:05;14:30;MAD;16:10;dom
494;CIA;3-11;2.6;CIA;185.0;5-11;2.5;17:55;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Ryanair;19:10;16:35;MAD;20:25;dom
